Name ,x,y,Location source,Type,WRSE-Ref,Zone generic,Company,WRZ,Earliest Start Year,Year Activated,Asset life,DO,Demand flow,Demand + THR flow,DI,THR,Loss,Financial_ cost,Financial cost spent,Financial vopex,Financial vopex spent,EnvSoc cost,EnvSoc cost spent,EnvSoc vopex,EnvSoc vopex spent,OneOff cost,OneOff cost spent,Carbon const,Carbon capital cost spent,Carbon fopex,Carbon fopex cost spent,Carbon vopex,Carbon vopex cost spent,OneOff carbon,OneOff carbon cost spent,Ratchet,ExDO VOPEX (p/m3),Percentage of ExDO VOPEX (calc),Percentage of ExDO VOPEX (round upto 5%),Description
LEA1007_ph2b,527009,161577,Water company defined,Leakage reduction,SES-Leakage reduction-SUT-0121,WRZ19A,SES,SUT,2016,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Active Leakage reductionkage control - Sutton 1.5Ml/d
LEA1008_ph2b,527009,161777,Water company defined,Leakage reduction,SES-Leakage reduction-SUT-0122,WRZ19A,SES,SUT,2016,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Active Leakage reductionkage control - Sutton 1Ml/d
LEA1009_ph2b,527009,161977,Water company defined,Leakage reduction,SES-Leakage reduction-SUT-0123,WRZ19A,SES,SUT,2016,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Active Leakage reductionkage control - Sutton 2.0Ml/d
LEA1010_ph2b,527009,162177,Water company defined,Leakage reduction,SES-Leakage reduction-SUT-0124,WRZ19A,SES,SUT,2016,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Active Leakage reductionkage control - Sutton 2.5Ml/d
LEA1011_ph2b,527009,162377,Water company defined,Leakage reduction,SES-Leakage reduction-SUT-0125,WRZ19A,SES,SUT,2016,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Active Leakage reductionkage control - Sutton 3Ml/d
MET1148_ph2b,529800,149786,Water company defined,Metering,SES-Metering-ESU-0250,WRZ19B,SES,ESU,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Compulsory_2024 - East Surrey
MET1152_ph2b,529800,150586,Water company defined,Metering,SES-Metering-ESU-0260,WRZ19B,SES,ESU,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Selective_2034 - East Surrey
MET1149_ph2b,529800,149986,Water company defined,Metering,SES-Metering-ESU-0270,WRZ19B,SES,ESU,2020,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Compulsory_2029 - East Surrey
MET1150_ph2b,529800,150186,Water company defined,Metering,SES-Metering-ESU-0280,WRZ19B,SES,ESU,2025,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Compulsory_2034 - East Surrey
MET1151_ph2b,529800,150386,Water company defined,Metering,SES-Metering-ESU-0290,WRZ19B,SES,ESU,2030,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Compulsory_2039 - East Surrey
MET1153_ph2b,529800,150786,Water company defined,Metering,SES-Metering-ESU-0300,WRZ19B,SES,ESU,2020,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Selective_2039 - East Surrey
MET1230_ph2b,527009,162577,Water company defined,Metering,SES-Metering-SUT-0250,WRZ19A,SES,SUT,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Compulsory_2024 - Sutton
MET1231_ph2b,527009,162777,Water company defined,Metering,SES-Metering-SUT-0260,WRZ19A,SES,SUT,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Selective_2034 - Sutton
MET1232_ph2b,527009,162977,Water company defined,Metering,SES-Metering-SUT-0270,WRZ19A,SES,SUT,2020,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Compulsory_2029 - Sutton
MET1233_ph2b,527009,163177,Water company defined,Metering,SES-Metering-SUT-0280,WRZ19A,SES,SUT,2025,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Compulsory_2034 - Sutton
MET1234_ph2b,527009,163377,Water company defined,Metering,SES-Metering-SUT-0290,WRZ19A,SES,SUT,2030,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Compulsory_2039 - Sutton
MET1235_ph2b,527009,163577,Water company defined,Metering,SES-Metering-SUT-0300,WRZ19A,SES,SUT,2020,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Selective_2039 - Sutton
MET_3000ph2b,529800,149786,Water company defined,Metering,SES-Metering-SUT-3000,WRZ19B,SES,ESU,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Selective_2020_East Surrey
MET_3001ph2b,527009,163577,Water company defined,Metering,SES-Metering-SUT-3001,WRZ19A,SES,SUT,2015,NULL,60,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Selective_2020_Sutton
WEF434_ph2b,557228,147253,Water company defined,Water efficiency,SEW-Water efficiency-RZ1-6171,WRZ15,SEW,RZ1,2015,NULL,19,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Household water audits - To assess water use and offer provision or installation of water saving devices
WEF1338_ph2b,555228,148253,Water company defined,Water efficiency,SEW-Water efficiency-RZ1-6211,WRZ15,SEW,RZ1,2015,NULL,14,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0.01,NULL,,,,,Water Effluent reuseicient products pay back calculator on company website
WEF440_ph2b,557228,148453,Water company defined,Water efficiency,SEW-Water efficiency-RZ1-6291,WRZ15,SEW,RZ1,2015,NULL,20,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Schools water audit and retrofit
WEF1339_ph2b,555228,148053,Water company defined,Water efficiency,SEW-Water efficiency-RZ1-6331,WRZ15,SEW,RZ1,2015,NULL,10,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0.02,NULL,,,,,Hotel Effluent reuseiciency packs
WEF1340_ph2b,555228,147853,Water company defined,Water efficiency,SEW-Water efficiency-RZ1-6341,WRZ15,SEW,RZ1,2015,NULL,19,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,4.73,NULL,,,,,Free water saving devices for Council and Housing Association Properties
WEF1342_ph2b,555228,147453,Water company defined,Water efficiency,SEW-Water efficiency-RZ1-6401,WRZ15,SEW,RZ1,2015,NULL,5,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,On-line account and billing with specific water Effluent reuseiciency tips and other information
WEF1343_ph2b,555228,147253,Water company defined,Water efficiency,SEW-Water efficiency-RZ1-6411,WRZ15,SEW,RZ1,2015,NULL,5,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,On-line account and billing with specific water Effluent reuseiciency tips for Non Household customers
WEF1344_ph2b,555228,147053,Water company defined,Water efficiency,SEW-Water efficiency-RZ1-6421,WRZ15,SEW,RZ1,2015,NULL,9,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Non-Household water audits - To assess water use and offer provision or installation of water saving devices
WEF1345_ph2b,555228,146853,Water company defined,Water efficiency,SEW-Water efficiency-RZ1-6431,WRZ15,SEW,RZ1,2015,NULL,19,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,3.6,NULL,,,,,Free water saving devices - offered on bills and online 
WEF443_ph2b,543445,124904,Water company defined,Water efficiency,SEW-Water efficiency-RZ2-6172,WRZ13,SEW,RZ2,2015,NULL,19,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Household water audits - To assess water use and offer provision or installation of water saving devices
WEF1346_ph2b,541445,125904,Water company defined,Water efficiency,SEW-Water efficiency-RZ2-6212,WRZ13,SEW,RZ2,2015,NULL,14,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0.02,NULL,,,,,Water Effluent reuseicient products pay back calculator on company website
WEF449_ph2b,543445,126104,Water company defined,Water efficiency,SEW-Water efficiency-RZ2-6292,WRZ13,SEW,RZ2,2015,NULL,20,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Schools water audit and retrofit
WEF1347_ph2b,541445,125704,Water company defined,Water efficiency,SEW-Water efficiency-RZ2-6332,WRZ13,SEW,RZ2,2015,NULL,10,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0.06,NULL,,,,,Hotel Effluent reuseiciency packs
WEF1348_ph2b,541445,125504,Water company defined,Water efficiency,SEW-Water efficiency-RZ2-6342,WRZ13,SEW,RZ2,2015,NULL,19,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,8.47,NULL,,,,,Free water saving devices for Council and Housing Association Properties
WEF1350_ph2b,541445,125104,Water company defined,Water efficiency,SEW-Water efficiency-RZ2-6402,WRZ13,SEW,RZ2,2015,NULL,5,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,On-line account and billing with specific water Effluent reuseiciency tips and other information
WEF1351_ph2b,541445,124904,Water company defined,Water efficiency,SEW-Water efficiency-RZ2-6412,WRZ13,SEW,RZ2,2015,NULL,5,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,On-line account and billing with specific water Effluent reuseiciency tips for Non Household customers
WEF1352_ph2b,541445,124704,Water company defined,Water efficiency,SEW-Water efficiency-RZ2-6422,WRZ13,SEW,RZ2,2015,NULL,9,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Non-Household water audits - To assess water use and offer provision or installation of water saving devices
WEF1353_ph2b,541445,124504,Water company defined,Water efficiency,SEW-Water efficiency-RZ2-6432,WRZ13,SEW,RZ2,2015,NULL,19,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,7.29,NULL,,,,,Free water saving devices - offered on bills and online 
WEF452_ph2b,567080,115389,Water company defined,Water efficiency,SEW-Water efficiency-RZ3-6173,WRZ14,SEW,RZ3,2015,NULL,19,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Household water audits - To assess water use and offer provision or installation of water saving devices
WEF1354_ph2b,565080,116389,Water company defined,Water efficiency,SEW-Water efficiency-RZ3-6213,WRZ14,SEW,RZ3,2015,NULL,14,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0.01,NULL,,,,,Water Effluent reuseicient products pay back calculator on company website
WEF457_ph2b,567080,116389,Water company defined,Water efficiency,SEW-Water efficiency-RZ3-6293,WRZ14,SEW,RZ3,2015,NULL,20,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Schools water audit and retrofit
WEF1355_ph2b,565080,116189,Water company defined,Water efficiency,SEW-Water efficiency-RZ3-6333,WRZ14,SEW,RZ3,2015,NULL,10,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0.04,NULL,,,,,Hotel Effluent reuseiciency packs
WEF1356_ph2b,565080,115989,Water company defined,Water efficiency,SEW-Water efficiency-RZ3-6343,WRZ14,SEW,RZ3,2015,NULL,19,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,7.31,NULL,,,,,Free water saving devices for Council and Housing Association Properties
WEF1358_ph2b,565080,115589,Water company defined,Water efficiency,SEW-Water efficiency-RZ3-6403,WRZ14,SEW,RZ3,2015,NULL,5,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,On-line account and billing with specific water Effluent reuseiciency tips and other information
WEF1359_ph2b,565080,115389,Water company defined,Water efficiency,SEW-Water efficiency-RZ3-6413,WRZ14,SEW,RZ3,2015,NULL,5,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,On-line account and billing with specific water Effluent reuseiciency tips for Non Household customers
WEF1360_ph2b,565080,115189,Water company defined,Water efficiency,SEW-Water efficiency-RZ3-6423,WRZ14,SEW,RZ3,2015,NULL,9,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Non-Household water audits - To assess water use and offer provision or installation of water saving devices
WEF1361_ph2b,565080,114989,Water company defined,Water efficiency,SEW-Water efficiency-RZ3-6433,WRZ14,SEW,RZ3,2015,NULL,19,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,5.54,NULL,,,,,Free water saving devices - offered on bills and online 
WEF461_ph2b,474522,156099,Water company defined,Water efficiency,SEW-Water efficiency-RZ4-6174,WRZ11,SEW,RZ4,2015,NULL,19,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Household water audits - To assess water use and offer provision or installation of water saving devices
WEF1362_ph2b,474522,154699,Water company defined,Water efficiency,SEW-Water efficiency-RZ4-6214,WRZ11,SEW,RZ4,2015,NULL,14,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0.03,NULL,,,,,Water Effluent reuseicient products pay back calculator on company website
WEF466_ph2b,474522,155099,Water company defined,Water efficiency,SEW-Water efficiency-RZ4-6294,WRZ11,SEW,RZ4,2015,NULL,20,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,Schools water audit and retrofit
WEF1363_ph2b,474522,154499,Water company defined,Water efficiency,SEW-Water efficiency-RZ4-6334,WRZ11,SEW,RZ4,2015,NULL,10,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0.22,NULL,,,,,Hotel Effluent reuseiciency packs
WEF1364_ph2b,474522,154299,Water company defined,Water efficiency,SEW-Water efficiency-RZ4-6344,WRZ11,SEW,RZ4,2015,NULL,19,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,18.17,NULL,,,,,Free water saving devices for Council and Housing Association Properties
WEF1366_ph2b,474522,153899,Water company defined,Water efficiency,SEW-Water efficiency-RZ4-6404,WRZ11,SEW,RZ4,2015,NULL,5,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,On-line account and billing with specific water Effluent reuseiciency tips and other information
WEF1367_ph2b,474522,153699,Water company defined,Water efficiency,SEW-Water efficiency-RZ4-6414,WRZ11,SEW,RZ4,2015,NULL,5,arr/Array_Node_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,,,,arr/Array_Node_Financial_Cost.csv,0,1,0,arr/Array_Node_EnvSoc_Cost.csv,0,1,0,arr/Array_Node_OneOff_Cost.csv,NULL,1,NULL,1,NULL,1,NULL,0,NULL,,,,,On-line account and billing with specific water Effluent reuseiciency tips for Non Household customers
