Name ,from,to,WRSE Ref,Type,Zone generic,Co. From,Co. to,Zone from,Zone to,Company,WRZ,Earliest Start Year,Year Activated,End year,Asset life,DO,Demand flow,Demand + THR flow,Financial cost,Financial cost spent,Financial vopex,Financial vopex spent,EnvSoc cost,EnvSoc cost spent,EnvSoc vopex,EnvSoc vopex spent,Carbon const,Carbon capital cost spent,Carbon fopex,Carbon fopex cost spent,Carbon vopex,Carbon vopex cost spent,Transfer type,Ratchet,Full capacity,Bi-directional,Description
LEA3133_link,LEA3133_ph2b,ExDO42,TWU-LEA-LON-3122-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3133_ph2b
LEA3134_link,LEA3134_ph2b,ExDO42,TWU-LEA-LON-3123-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3134_ph2b
LEA3135_link,LEA3135_ph2b,ExDO42,TWU-LEA-LON-3124-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3135_ph2b
LEA3136_link,LEA3136_ph2b,ExDO42,TWU-LEA-LON-3125-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3136_ph2b
LEA3137_link,LEA3137_ph2b,ExDO42,TWU-LEA-LON-3126-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3137_ph2b
LEA3138_link,LEA3138_ph2b,ExDO42,TWU-LEA-LON-3127-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3138_ph2b
LEA3139_link,LEA3139_ph2b,ExDO42,TWU-LEA-LON-3128-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3139_ph2b
LEA3140_link,LEA3140_ph2b,ExDO42,TWU-LEA-LON-3129-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3140_ph2b
LEA3141_link,LEA3141_ph2b,ExDO42,TWU-LEA-LON-3130-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3141_ph2b
LEA3142_link,LEA3142_ph2b,ExDO42,TWU-LEA-LON-3131-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3142_ph2b
LEA3143_link,LEA3143_ph2b,ExDO42,TWU-LEA-LON-3132-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3143_ph2b
LEA3144_link,LEA3144_ph2b,ExDO42,TWU-LEA-LON-3133-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3144_ph2b
LEA3145_link,LEA3145_ph2b,ExDO42,TWU-LEA-LON-3134-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3145_ph2b
LEA3146_link,LEA3146_ph2b,ExDO42,TWU-LEA-LON-3135-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3146_ph2b
LEA3147_link,LEA3147_ph2b,ExDO42,TWU-LEA-LON-3136-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3147_ph2b
LEA3148_link,LEA3148_ph2b,ExDO42,TWU-LEA-LON-3137-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3148_ph2b
LEA3149_link,LEA3149_ph2b,ExDO42,TWU-LEA-LON-3138-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3149_ph2b
LEA3150_link,LEA3150_ph2b,ExDO42,TWU-LEA-LON-3139-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3150_ph2b
LEA3151_link,LEA3151_ph2b,ExDO42,TWU-LEA-LON-3140-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3151_ph2b
LEA3152_link,LEA3152_ph2b,ExDO42,TWU-LEA-LON-3141-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3152_ph2b
LEA3153_link,LEA3153_ph2b,ExDO42,TWU-LEA-LON-3142-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3153_ph2b
LEA3154_link,LEA3154_ph2b,ExDO42,TWU-LEA-LON-3143-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3154_ph2b
LEA3155_link,LEA3155_ph2b,ExDO42,TWU-LEA-LON-3144-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3155_ph2b
LEA3156_link,LEA3156_ph2b,ExDO42,TWU-LEA-LON-3145-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3156_ph2b
LEA3157_link,LEA3157_ph2b,ExDO42,TWU-LEA-LON-3146-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3157_ph2b
LEA3158_link,LEA3158_ph2b,ExDO42,TWU-LEA-LON-3147-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3158_ph2b
LEA3159_link,LEA3159_ph2b,ExDO42,TWU-LEA-LON-3148-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3159_ph2b
LEA3160_link,LEA3160_ph2b,ExDO42,TWU-LEA-LON-3149-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3160_ph2b
LEA3161_link,LEA3161_ph2b,ExDO42,TWU-LEA-LON-3150-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3161_ph2b
LEA3162_link,LEA3162_ph2b,ExDO42,TWU-LEA-LON-3151-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3162_ph2b
LEA3163_link,LEA3163_ph2b,ExDO42,TWU-LEA-LON-3152-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3163_ph2b
LEA3164_link,LEA3164_ph2b,ExDO42,TWU-LEA-LON-3153-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3164_ph2b
LEA3165_link,LEA3165_ph2b,ExDO42,TWU-LEA-LON-3154-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3165_ph2b
LEA3166_link,LEA3166_ph2b,ExDO42,TWU-LEA-LON-3155-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3166_ph2b
LEA3167_link,LEA3167_ph2b,ExDO42,TWU-LEA-LON-3156-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3167_ph2b
LEA3168_link,LEA3168_ph2b,ExDO42,TWU-LEA-LON-3157-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3168_ph2b
LEA3169_link,LEA3169_ph2b,ExDO42,TWU-LEA-LON-3158-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3169_ph2b
LEA3170_link,LEA3170_ph2b,ExDO42,TWU-LEA-LON-3159-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3170_ph2b
LEA3171_link,LEA3171_ph2b,ExDO42,TWU-LEA-LON-3160-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3171_ph2b
LEA3172_link,LEA3172_ph2b,ExDO42,TWU-LEA-LON-3161-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3172_ph2b
LEA3173_link,LEA3173_ph2b,ExDO42,TWU-LEA-LON-3162-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3173_ph2b
LEA3174_link,LEA3174_ph2b,ExDO42,TWU-LEA-LON-3163-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3174_ph2b
LEA3175_link,LEA3175_ph2b,ExDO42,TWU-LEA-LON-3164-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3175_ph2b
LEA3176_link,LEA3176_ph2b,ExDO42,TWU-LEA-LON-3165-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3176_ph2b
LEA3177_link,LEA3177_ph2b,ExDO42,TWU-LEA-LON-3166-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3177_ph2b
LEA3178_link,LEA3178_ph2b,ExDO42,TWU-LEA-LON-3167-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3178_ph2b
LEA3179_link,LEA3179_ph2b,ExDO42,TWU-LEA-LON-3168-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3179_ph2b
LEA3180_link,LEA3180_ph2b,ExDO42,TWU-LEA-LON-3169-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3180_ph2b
LEA3181_link,LEA3181_ph2b,ExDO42,TWU-LEA-LON-3170-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3181_ph2b
LEA3182_link,LEA3182_ph2b,ExDO42,TWU-LEA-LON-3171-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3182_ph2b
LEA3183_link,LEA3183_ph2b,ExDO42,TWU-LEA-LON-3172-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3183_ph2b
LEA3184_link,LEA3184_ph2b,ExDO42,TWU-LEA-LON-3173-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3184_ph2b
LEA3185_link,LEA3185_ph2b,ExDO42,TWU-LEA-LON-3174-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3185_ph2b
LEA3186_link,LEA3186_ph2b,ExDO42,TWU-LEA-LON-3175-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3186_ph2b
LEA3187_link,LEA3187_ph2b,ExDO42,TWU-LEA-LON-3176-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3187_ph2b
LEA3188_link,LEA3188_ph2b,ExDO42,TWU-LEA-LON-3177-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3188_ph2b
LEA3189_link,LEA3189_ph2b,ExDO42,TWU-LEA-LON-3178-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3189_ph2b
LEA3190_link,LEA3190_ph2b,ExDO42,TWU-LEA-LON-3179-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3190_ph2b
LEA3191_link,LEA3191_ph2b,ExDO42,TWU-LEA-LON-3180-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3191_ph2b
LEA3192_link,LEA3192_ph2b,ExDO42,TWU-LEA-LON-3181-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3192_ph2b
LEA3193_link,LEA3193_ph2b,ExDO42,TWU-LEA-LON-3182-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3193_ph2b
LEA3194_link,LEA3194_ph2b,ExDO42,TWU-LEA-LON-3183-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3194_ph2b
LEA3195_link,LEA3195_ph2b,ExDO42,TWU-LEA-LON-3184-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3195_ph2b
LEA3196_link,LEA3196_ph2b,ExDO42,TWU-LEA-LON-3185-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3196_ph2b
LEA3197_link,LEA3197_ph2b,ExDO42,TWU-LEA-LON-3186-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3197_ph2b
LEA3198_link,LEA3198_ph2b,ExDO42,TWU-LEA-LON-3187-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3198_ph2b
LEA3199_link,LEA3199_ph2b,ExDO42,TWU-LEA-LON-3188-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3199_ph2b
LEA3200_link,LEA3200_ph2b,ExDO42,TWU-LEA-LON-3189-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3200_ph2b
LEA3201_link,LEA3201_ph2b,ExDO42,TWU-LEA-LON-3190-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3201_ph2b
LEA3202_link,LEA3202_ph2b,ExDO42,TWU-LEA-LON-3191-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3202_ph2b
LEA3203_link,LEA3203_ph2b,ExDO42,TWU-LEA-LON-3192-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3203_ph2b
LEA3204_link,LEA3204_ph2b,ExDO42,TWU-LEA-LON-3193-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3204_ph2b
LEA3205_link,LEA3205_ph2b,ExDO42,TWU-LEA-LON-3194-link,Option link,WRZ22,TWU,TWU,LON,LON,TWU,LON,2015,NULL,,60,arr/Array_Link_DO.csv,TS/timeseries_LINK_Flow.csv,TS/timeseries_LINK_Flow.csv,0,0,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0,,,,Link for LEA3205_ph2b
